X(m)	Mach	V(m/s)	P(Pa)	T(K)	Rho(kg/m3)	H	H2	O	O2	OH	HO2	NO	AR	N2	H2O	Therm(1/s)
0.001181377	0.59483735	620.28456	457249.34	2286.7341	0.53607871	0.002616009	0.005639751	0.014129299	0.040179762	0.023766355	4.59851E-05	0.002861619	0	0.74298371	0.16777751	113970.97
0.001189735	0.59589793	621.74827	456762.62	2290.4835	0.53481669	0.002599561	0.005633552	0.014060011	0.040056561	0.023793964	4.56611E-05	0.002861619	0	0.74298371	0.16796536	112161.13
0.001198092	0.59694423	623.19171	456282.65	2294.1702	0.53357795	0.002583421	0.005627373	0.013991774	0.03993539	0.02382055	4.53445E-05	0.002861619	0	0.74298371	0.16815082	110405.08
0.001206449	0.59797665	624.61544	455809.23	2297.7964	0.53236172	0.00256758	0.005621214	0.013924561	0.039816186	0.023846152	4.50348E-05	0.002861619	0	0.74298371	0.16833394	108700.48
0.001214806	0.59899556	626.02002	455342.17	2301.3636	0.53116727	0.002552028	0.005615076	0.013858346	0.039698887	0.023870807	4.47318E-05	0.002861619	0	0.74298371	0.1685148	107045.12
0.001223163	0.60000134	627.40598	454881.31	2304.8737	0.52999391	0.002536757	0.005608959	0.013793103	0.039583433	0.02389455	4.44353E-05	0.002861619	0	0.74298371	0.16869343	105436.91
0.001239878	0.60197492	630.12401	453977.51	2311.7289	0.52770779	0.002507021	0.005596792	0.013665437	0.039357843	0.023939433	4.38609E-05	0.002861619	0	0.74298371	0.16904429	102354.2
0.001254921	0.60370964	632.51138	453183.66	2317.7189	0.525716	0.002481135	0.005585919	0.013553624	0.039160592	0.023977028	4.3364E-05	0.002861619	0	0.74298371	0.16935301	99722.357
0.001269964	0.60540692	634.84565	452407.46	2323.5473	0.52378299	0.002456033	0.005575121	0.013444604	0.038968528	0.024012144	4.28848E-05	0.002861619	0	0.74298371	0.16965536	97215.709
0.001285007	0.60706843	637.1292	451648.13	2329.2218	0.52190568	0.002431674	0.005564402	0.013338256	0.038781396	0.024044932	4.24225E-05	0.002861619	0	0.74298371	0.16995159	94825.599
0.00130005	0.60869574	639.36428	450904.92	2334.7497	0.52008122	0.002408023	0.005553761	0.013234467	0.038598958	0.024075535	4.1976E-05	0.002861619	0	0.74298371	0.17024195	92544.153
0.001315093	0.61029032	641.55295	450177.14	2340.1376	0.51830695	0.002385044	0.0055432	0.013133131	0.038420994	0.02410408	4.15444E-05	0.002861619	0	0.74298371	0.17052668	90364.186
0.001330136	0.61185352	643.69717	449464.15	2345.3919	0.51658042	0.002362704	0.005532721	0.013034148	0.0382473	0.024130689	4.11271E-05	0.002861619	0	0.74298371	0.17080598	88279.133
0.001345179	0.61338664	645.79876	448765.32	2350.5183	0.51489933	0.002340974	0.005522324	0.012937424	0.038077685	0.024155472	4.07231E-05	0.002861619	0	0.74298371	0.17108007	86282.978
0.001360222	0.61489089	647.85945	448080.1	2355.5225	0.51326156	0.002319825	0.00551201	0.012842869	0.03791197	0.024178533	4.03319E-05	0.002861619	0	0.74298371	0.17134913	84370.205
0.001375265	0.61636739	649.88084	447407.94	2360.4094	0.51166511	0.002299231	0.005501778	0.0127504	0.037749989	0.024199968	3.99527E-05	0.002861619	0	0.74298371	0.17161335	82535.742
0.001390308	0.61781722	651.86446	446748.35	2365.1841	0.51010812	0.002279168	0.00549163	0.012659937	0.037591586	0.024219865	3.9585E-05	0.002861619	0	0.74298371	0.1718729	80774.918
0.001405351	0.61924138	653.81173	446100.84	2369.851	0.50858884	0.002259611	0.005481565	0.012571405	0.037436614	0.024238307	3.92283E-05	0.002861619	0	0.74298371	0.17212794	79083.427
0.001420394	0.62064082	655.72401	445464.96	2374.4144	0.50710565	0.002240541	0.005471583	0.012484734	0.037284934	0.024255373	3.8882E-05	0.002861619	0	0.74298371	0.17237863	77457.289
0.001435437	0.62201643	657.60257	444840.3	2378.8783	0.50565701	0.002221935	0.005461683	0.012399855	0.037136417	0.024271135	3.85456E-05	0.002861619	0	0.74298371	0.1726251	75892.825
0.001450479	0.62336907	659.44863	444226.45	2383.2466	0.50424148	0.002203776	0.005451867	0.012316705	0.03699094	0.02428566	3.82187E-05	0.002861619	0	0.74298371	0.17286751	74386.622
0.001465522	0.62469954	661.26332	443623.03	2387.5229	0.5028577	0.002186045	0.005442132	0.012235223	0.036848389	0.024299012	3.79008E-05	0.002861619	0	0.74298371	0.17310597	72935.517
0.001480565	0.6260086	663.04772	443029.67	2391.7106	0.5015044	0.002168724	0.005432478	0.012155352	0.036708653	0.02431125	3.75916E-05	0.002861619	0	0.74298371	0.17334062	71536.569
0.001495608	0.62729697	664.80287	442446.05	2395.8129	0.50018038	0.002151799	0.005422906	0.012077036	0.03657163	0.02432243	3.72906E-05	0.002861619	0	0.74298371	0.17357158	70187.043
0.001510651	0.62856534	666.52973	441871.83	2399.8328	0.4988845	0.002135253	0.005413414	0.012000225	0.036437223	0.024332604	3.69976E-05	0.002861619	0	0.74298371	0.17379896	68884.391
0.001525694	0.62981435	668.22925	441306.71	2403.7733	0.49761568	0.002119073	0.005404002	0.011924868	0.036305338	0.024341822	3.67121E-05	0.002861619	0	0.74298371	0.17402286	67626.236
0.001540737	0.63104463	669.90228	440750.39	2407.637	0.49637292	0.002103244	0.005394669	0.011850917	0.036175888	0.024350129	3.64339E-05	0.002861619	0	0.74298371	0.17424339	66410.36
0.00155578	0.63225677	671.54968	440202.59	2411.4267	0.49515525	0.002087754	0.005385414	0.011778329	0.03604879	0.02435757	3.61627E-05	0.002861619	0	0.74298371	0.17446065	65234.687
0.001570823	0.63345133	673.17225	439663.05	2415.1447	0.49396176	0.002072592	0.005376236	0.011707059	0.035923965	0.024364185	3.58983E-05	0.002861619	0	0.74298371	0.17467474	64097.276
0.001585866	0.63462884	674.77074	439131.52	2418.7936	0.4927916	0.002057744	0.005367136	0.011637067	0.035801337	0.024370013	3.56402E-05	0.002861619	0	0.74298371	0.17488574	62996.309
0.001600909	0.63578982	676.34589	438607.75	2422.3754	0.49164393	0.0020432	0.005358111	0.011568314	0.035680835	0.024375091	3.53883E-05	0.002861619	0	0.74298371	0.17509373	61930.079
0.001615952	0.63693475	677.89839	438091.51	2425.8924	0.49051799	0.00202895	0.005349161	0.011500762	0.035562391	0.024379453	3.51424E-05	0.002861619	0	0.74298371	0.17529881	60896.985
0.001630995	0.6380641	679.42889	437582.58	2429.3465	0.48941303	0.002014984	0.005340286	0.011434375	0.035445939	0.024383132	3.49023E-05	0.002861619	0	0.74298371	0.17550105	59895.521
0.001646038	0.63917832	680.93805	437080.76	2432.7399	0.48832835	0.002001291	0.005331484	0.011369119	0.035331418	0.024386158	3.46676E-05	0.002861619	0	0.74298371	0.17570053	58924.273
0.001676124	0.64136305	683.89469	436097.61	2439.3513	0.48621718	0.001974694	0.005314097	0.01124187	0.035107935	0.02439037	3.42141E-05	0.002861619	0	0.74298371	0.17609149	57067.169
0.001703201	0.64328165	686.48847	435235.12	2445.1114	0.4843801	0.001951608	0.005298691	0.011130896	0.034912837	0.024392208	3.38229E-05	0.002861619	0	0.74298371	0.17643461	55486.522
0.001730279	0.64515734	689.02177	434392.75	2450.701	0.4825992	0.001929282	0.005283509	0.011023115	0.03472315	0.024392344	3.34467E-05	0.002861619	0	0.74298371	0.17676983	53985.21
0.001757356	0.64699213	691.49742	433569.54	2456.1287	0.48087143	0.001907674	0.005268547	0.01091837	0.0345386	0.024390908	3.30847E-05	0.002861619	0	0.74298371	0.17709749	52557.468
0.001784433	0.64878787	693.91809	432764.62	2461.4025	0.47919396	0.001886746	0.0052538	0.010816518	0.034358933	0.024388018	3.2736E-05	0.002861619	0	0.74298371	0.17741792	51198.075
0.001811511	0.6505463	696.28623	431977.16	2466.53	0.47756417	0.001866463	0.005239262	0.010717424	0.034183914	0.024383783	3.23998E-05	0.002861619	0	0.74298371	0.17773143	49902.29
0.001838588	0.65226905	698.60415	431206.4	2471.5181	0.47597964	0.001846793	0.00522493	0.010620962	0.034013324	0.024378302	3.20755E-05	0.002861619	0	0.74298371	0.17803829	48665.799
0.001865666	0.65395762	700.874	430451.63	2476.3733	0.47443814	0.001827703	0.005210798	0.010527016	0.033846959	0.024371665	3.17623E-05	0.002861619	0	0.74298371	0.17833877	47484.668
0.001892743	0.65561344	703.0978	429712.17	2481.1015	0.47293756	0.001809167	0.005196862	0.010435474	0.033684627	0.024363958	3.14598E-05	0.002861619	0	0.74298371	0.17863313	46355.3
0.00191982	0.65723784	705.27743	428987.39	2485.7084	0.47147596	0.001791157	0.005183116	0.010346234	0.033526151	0.024355256	3.11673E-05	0.002861619	0	0.74298371	0.17892159	45274.405
0.001946898	0.65883207	707.41466	428276.72	2490.1994	0.47005154	0.001773649	0.005169558	0.010259199	0.033371365	0.024345631	3.08843E-05	0.002861619	0	0.74298371	0.17920439	44238.961
0.001973975	0.6603973	709.51118	427579.58	2494.5793	0.4686626	0.00175662	0.005156183	0.010174277	0.033220113	0.024335148	3.06103E-05	0.002861619	0	0.74298371	0.17948172	43246.193
0.002001052	0.66193465	711.56855	426895.46	2498.8529	0.46730755	0.001740048	0.005142986	0.010091383	0.033072248	0.024323868	3.03449E-05	0.002861619	0	0.74298371	0.1797538	42293.545
0.00202813	0.66344515	713.58824	426223.87	2503.0245	0.46598492	0.001723913	0.005129963	0.010010435	0.032927632	0.024311847	3.00877E-05	0.002861619	0	0.74298371	0.18002079	41378.663
0.002055207	0.66492978	715.57165	425564.34	2507.0982	0.4646933	0.001708197	0.005117111	0.009931359	0.032786136	0.024299136	2.98382E-05	0.002861619	0	0.74298371	0.1802829	40499.369
0.002082284	0.66638949	717.52011	424916.44	2511.0779	0.46343141	0.00169288	0.005104426	0.00985408	0.032647638	0.024285785	2.95962E-05	0.002861619	0	0.74298371	0.18054027	39653.651
0.002109362	0.66782515	719.43487	424279.74	2514.9672	0.462198	0.001677948	0.005091904	0.009778532	0.032512023	0.024271837	2.93612E-05	0.002861619	0	0.74298371	0.18079307	38839.644
0.002136439	0.66923759	721.31709	423653.86	2518.7697	0.46099193	0.001663383	0.005079541	0.00970465	0.032379182	0.024257333	2.91329E-05	0.002861619	0	0.74298371	0.18104145	38055.618
0.002163516	0.6706276	723.16791	423038.43	2522.4885	0.4598121	0.001649171	0.005067334	0.009632372	0.032249014	0.024242314	2.89112E-05	0.002861619	0	0.74298371	0.18128556	37299.967
0.002190594	0.67199594	724.98838	422433.08	2526.1268	0.4586575	0.001635298	0.00505528	0.009561642	0.03212142	0.024226814	2.86955E-05	0.002861619	0	0.74298371	0.18152552	36571.195
0.002217671	0.67334331	726.77951	421837.49	2529.6875	0.45752714	0.00162175	0.005043375	0.009492403	0.03199631	0.024210866	2.84858E-05	0.002861619	0	0.74298371	0.18176148	35867.91
0.002244748	0.67467039	728.54227	421251.34	2533.1734	0.45642013	0.001608516	0.005031616	0.009424604	0.031873595	0.024194504	2.82817E-05	0.002861619	0	0.74298371	0.18199356	35188.815
0.002271826	0.67597783	730.27755	420674.32	2536.587	0.45533558	0.001595583	0.005019999	0.009358195	0.031753194	0.024177754	2.8083E-05	0.002861619	0	0.74298371	0.18222186	34532.697
0.002298903	0.67726624	731.98624	420106.14	2539.9309	0.45427269	0.001582941	0.005008523	0.009293129	0.031635027	0.024160645	2.78895E-05	0.002861619	0	0.74298371	0.18244652	33898.424
0.002325981	0.67853619	733.66915	419546.54	2543.2075	0.45323067	0.001570577	0.004997183	0.009229362	0.031519021	0.024143203	2.7701E-05	0.002861619	0	0.74298371	0.18266763	33284.936
0.002353058	0.67978826	735.32707	418995.25	2546.419	0.45220878	0.001558484	0.004985978	0.009166849	0.031405104	0.02412545	2.75173E-05	0.002861619	0	0.74298371	0.18288529	32691.241
0.002380135	0.68102296	736.96075	418452.01	2549.5676	0.45120633	0.00154665	0.004974904	0.009105552	0.031293209	0.02410741	2.73382E-05	0.002861619	0	0.74298371	0.18309961	32116.407
0.002407213	0.68224081	738.57092	417916.6	2552.6553	0.45022265	0.001535067	0.004963958	0.00904543	0.031183271	0.024089103	2.71634E-05	0.002861619	0	0.74298371	0.18331068	31559.561
0.00243429	0.68344229	740.15826	417388.77	2555.684	0.4492571	0.001523725	0.004953139	0.008986446	0.03107523	0.024070548	2.6993E-05	0.002861619	0	0.74298371	0.18351859	31019.881
0.002461367	0.68462787	741.72342	416868.32	2558.6557	0.4483091	0.001512618	0.004942442	0.008928565	0.030969026	0.024051765	2.68266E-05	0.002861619	0	0.74298371	0.18372343	30496.597
0.002515522	0.68695308	744.78969	415848.72	2564.4349	0.44646342	0.001491075	0.004921411	0.008815979	0.030761911	0.024013581	2.65054E-05	0.002861619	0	0.74298371	0.18412421	29496.35
0.002564261	0.68899564	747.47952	414954.3	2569.458	0.44485681	0.00147241	0.004902881	0.008718099	0.030581257	0.023978595	2.62289E-05	0.002861619	0	0.74298371	0.1844752	28645.336
0.002613	0.69099303	750.1065	414080.77	2574.3217	0.44329886	0.001454392	0.004884715	0.008623308	0.030405759	0.023943106	2.59636E-05	0.002861619	0	0.74298371	0.18481743	27837.325
0.00266174	0.69294735	752.67356	413227.17	2579.034	0.44178695	0.001436985	0.0048669	0.008531447	0.030235159	0.023907188	2.57086E-05	0.002861619	0	0.74298371	0.18515128	27069.179
0.002710479	0.69486054	755.18344	412392.58	2583.6027	0.44031865	0.001420154	0.004849425	0.008442371	0.030069216	0.023870907	2.54634E-05	0.002861619	0	0.74298371	0.18547714	26338.054
0.002759218	0.69673439	757.6387	411576.15	2588.0349	0.43889173	0.001403871	0.004832278	0.008355942	0.029907707	0.023834321	2.52274E-05	0.002861619	0	0.74298371	0.18579533	25641.371
0.002807957	0.6985706	760.04171	410777.1	2592.3371	0.43750409	0.001388105	0.004815449	0.008272033	0.029750424	0.023797484	2.50001E-05	0.002861619	0	0.74298371	0.18610618	24976.782
0.002856697	0.70037075	762.3947	409994.68	2596.5155	0.43615382	0.001372832	0.004798928	0.008190527	0.029597174	0.023760443	2.4781E-05	0.002861619	0	0.74298371	0.18640999	24342.15
0.002905436	0.70213631	764.69974	409228.21	2600.5758	0.43483911	0.001358026	0.004782704	0.008111312	0.029447778	0.023723242	2.45696E-05	0.002861619	0	0.74298371	0.18670704	23735.518
0.002954175	0.70386867	766.9588	408477.02	2604.5233	0.43355831	0.001343664	0.00476677	0.008034285	0.029302065	0.02368592	2.43656E-05	0.002861619	0	0.74298371	0.1869976	23155.098
0.003002914	0.70556914	769.1737	407740.52	2608.3631	0.43230984	0.001329726	0.004751115	0.007959349	0.029159878	0.023648511	2.41684E-05	0.002861619	0	0.74298371	0.18728193	22599.25
0.003051654	0.70723894	771.34618	407018.12	2612.0999	0.43109225	0.001316192	0.004735731	0.007886412	0.029021069	0.023611048	2.39779E-05	0.002861619	0	0.74298371	0.18756024	22066.466
0.003100393	0.70887922	773.47785	406309.3	2615.738	0.42990418	0.001303043	0.004720611	0.007815391	0.028885498	0.023573559	2.37936E-05	0.002861619	0	0.74298371	0.18783278	21555.36
0.003149132	0.71049107	775.57024	405613.53	2619.2816	0.42874435	0.001290261	0.004705746	0.007746203	0.028753036	0.023536071	2.36151E-05	0.002861619	0	0.74298371	0.18809974	21064.653
0.003197871	0.71207553	777.6248	404930.35	2622.7346	0.42761156	0.001277831	0.00469113	0.007678775	0.028623559	0.023498607	2.34424E-05	0.002861619	0	0.74298371	0.18836133	20593.165
0.00324661	0.71363355	779.64289	404259.29	2626.1006	0.4265047	0.001265737	0.004676754	0.007613033	0.028496952	0.023461188	2.32749E-05	0.002861619	0	0.74298371	0.18861773	20139.803
0.00329535	0.71516606	781.62581	403599.93	2629.3831	0.4254227	0.001253965	0.004662614	0.007548912	0.028373104	0.023423834	2.31126E-05	0.002861619	0	0.74298371	0.18886913	19703.559
0.003344089	0.71667392	783.57476	402951.86	2632.5854	0.42436456	0.001242501	0.004648701	0.007486348	0.028251912	0.023386562	2.29551E-05	0.002861619	0	0.74298371	0.18911569	19283.493
0.003392828	0.71815797	785.49092	402314.69	2635.7105	0.42332935	0.001231333	0.00463501	0.00742528	0.02813328	0.023349387	2.28023E-05	0.002861619	0	0.74298371	0.18935758	18878.737
0.003441567	0.71961899	787.37537	401688.07	2638.7614	0.42231618	0.001220448	0.004621534	0.007365653	0.028017114	0.023312325	2.26538E-05	0.002861619	0	0.74298371	0.18959494	18488.479
0.003490307	0.72105771	789.22917	401071.65	2641.7407	0.42132421	0.001209835	0.004608269	0.007307412	0.027903327	0.023275388	2.25096E-05	0.002861619	0	0.74298371	0.18982793	18111.967
0.003539046	0.72247485	791.0533	400465.09	2644.6512	0.42035266	0.001199484	0.004595208	0.007250506	0.027791836	0.023238589	2.23695E-05	0.002861619	0	0.74298371	0.19005668	17748.499
0.003587785	0.72387107	792.8487	399868.08	2647.4952	0.41940077	0.001189384	0.004582346	0.007194887	0.027682563	0.023201936	2.22332E-05	0.002861619	0	0.74298371	0.19028132	17397.418
0.003636524	0.72524703	794.61627	399280.32	2650.2752	0.41846785	0.001179527	0.004569679	0.00714051	0.027575432	0.023165441	2.21006E-05	0.002861619	0	0.74298371	0.19050198	17058.111
0.003685264	0.72660332	796.35687	398701.54	2652.9933	0.4175532	0.001169902	0.004557201	0.00708733	0.027470372	0.023129111	2.19715E-05	0.002861619	0	0.74298371	0.19071879	16730.007
0.003734003	0.72794054	798.0713	398131.45	2655.6517	0.4166562	0.001160501	0.004544907	0.007035307	0.027367316	0.023092955	2.18459E-05	0.002861619	0	0.74298371	0.19093184	16412.567
0.003782742	0.72925923	799.76036	397569.8	2658.2524	0.41577624	0.001151316	0.004532793	0.0069844	0.0272662	0.023056978	2.17235E-05	0.002861619	0	0.74298371	0.19114126	16105.29
0.003831481	0.73055992	801.42478	397016.35	2660.7973	0.41491275	0.00114234	0.004520855	0.006934572	0.027166961	0.023021189	2.16042E-05	0.002861619	0	0.74298371	0.19134715	15807.702
0.003880221	0.73184314	803.06526	396470.85	2663.2883	0.41406517	0.001133564	0.004509088	0.006885788	0.027069541	0.022985591	2.1488E-05	0.002861619	0	0.74298371	0.19154961	15519.362
0.00392896	0.73310935	804.6825	395933.08	2665.7271	0.41323299	0.001124983	0.004497489	0.006838013	0.026973884	0.022950191	2.13746E-05	0.002861619	0	0.74298371	0.19174874	15239.851
0.003977699	0.73435903	806.27714	395402.83	2668.1153	0.41241571	0.001116588	0.004486053	0.006791214	0.026879937	0.022914992	2.1264E-05	0.002861619	0	0.74298371	0.19194462	14968.777
0.004026438	0.73559262	807.8498	394879.89	2670.4547	0.41161285	0.001108375	0.004474776	0.006745361	0.026787649	0.022879998	2.11561E-05	0.002861619	0	0.74298371	0.19213736	14705.772
0.004123917	0.73801323	810.93154	393855.14	2674.9925	0.41004862	0.001092467	0.004452688	0.006656374	0.026607856	0.022810641	2.09478E-05	0.002861619	0	0.74298371	0.1925137	14202.592
0.004211647	0.74014086	813.63567	392955.96	2678.9237	0.40868581	0.001078712	0.004433318	0.006579234	0.026451247	0.022748951	2.07686E-05	0.002861619	0	0.74298371	0.19284244	13774.028
0.004299378	0.7422225	816.27717	392077.61	2682.7181	0.4073633	0.001065456	0.004414413	0.006504732	0.026299313	0.022687969	2.05966E-05	0.002861619	0	0.74298371	0.19316219	13366.743
0.004387109	0.74426017	818.85883	391219.15	2686.3827	0.40607898	0.001052673	0.004395953	0.006432729	0.026151825	0.022627703	2.04314E-05	0.002861619	0	0.74298371	0.19347336	12979.221
0.004474839	0.74625576	821.3833	390379.71	2689.9242	0.40483092	0.001040336	0.004377923	0.006363098	0.026008572	0.02256816	2.02725E-05	0.002861619	0	0.74298371	0.19377631	12610.086
0.00456257	0.74821102	823.85301	389558.48	2693.3487	0.40361734	0.001028422	0.004360305	0.006295719	0.025869355	0.022509344	2.01196E-05	0.002861619	0	0.74298371	0.19407141	12258.086
0.0046503	0.75012761	826.27026	388754.69	2696.6617	0.40243656	0.00101691	0.004343085	0.006230481	0.02573399	0.022451257	1.99724E-05	0.002861619	0	0.74298371	0.19435898	11922.082
0.004738031	0.75200706	828.6372	387967.64	2699.8687	0.40128703	0.001005777	0.004326249	0.00616728	0.025602306	0.022393899	1.98304E-05	0.002861619	0	0.74298371	0.19463933	11601.031
0.004825762	0.75385083	830.95583	387196.64	2702.9745	0.40016731	0.000995007	0.004309784	0.006106019	0.02547414	0.022337268	1.96935E-05	0.002861619	0	0.74298371	0.19491276	11293.98
0.004913492	0.75566028	833.22807	386441.07	2705.9838	0.39907604	0.000984579	0.004293675	0.006046609	0.025349342	0.022281363	1.95614E-05	0.002861619	0	0.74298371	0.19517954	11000.055
0.005001223	0.7574367	835.45567	385700.35	2708.9009	0.39801197	0.000974479	0.004277911	0.005988965	0.025227771	0.022226179	1.94337E-05	0.002861619	0	0.74298371	0.19543993	10718.452
0.005088953	0.75918128	837.64033	384973.9	2711.73	0.39697391	0.000964691	0.004262481	0.005933008	0.025109293	0.022171712	1.93102E-05	0.002861619	0	0.74298371	0.19569418	10448.431
0.005176684	0.76089518	839.78363	384261.21	2714.4747	0.39596075	0.0009552	0.004247374	0.005878663	0.024993783	0.022117956	1.91908E-05	0.002861619	0	0.74298371	0.19594251	10189.311
0.005264415	0.76257948	841.88705	383561.78	2717.1388	0.39497146	0.000945992	0.004232578	0.00582586	0.024881122	0.022064905	1.90752E-05	0.002861619	0	0.74298371	0.19618514	9940.4639
0.005352145	0.76423518	843.95202	382875.13	2719.7255	0.39400505	0.000937056	0.004218084	0.005774533	0.024771201	0.022012553	1.89632E-05	0.002861619	0	0.74298371	0.19642228	9701.3066
0.005439876	0.76586327	845.97987	382200.83	2722.2381	0.39306061	0.000928378	0.004203883	0.005724621	0.024663914	0.021960891	1.88546E-05	0.002861619	0	0.74298371	0.19665413	9471.3006
0.005527607	0.76746465	847.97186	381538.45	2724.6796	0.39213726	0.000919949	0.004189965	0.005676065	0.024559161	0.021909914	1.87494E-05	0.002861619	0	0.74298371	0.19688087	9249.9461
0.005615337	0.76904019	849.9292	380887.59	2727.0527	0.39123419	0.000911756	0.004176321	0.005628811	0.02445685	0.021859612	1.86472E-05	0.002861619	0	0.74298371	0.19710268	9036.7791
0.005703068	0.77059072	851.85303	380247.88	2729.3603	0.39035062	0.000903791	0.004162944	0.005582806	0.02435689	0.021809977	1.85481E-05	0.002861619	0	0.74298371	0.19731972	8831.3679
0.005790798	0.77211703	853.74442	379618.95	2731.6048	0.38948583	0.000896043	0.004149825	0.005538	0.024259198	0.021761001	1.84518E-05	0.002861619	0	0.74298371	0.19753215	8633.3107
0.005878529	0.77361986	855.60442	379000.46	2733.7885	0.38863913	0.000888505	0.004136957	0.005494348	0.024163693	0.021712675	1.83581E-05	0.002861619	0	0.74298371	0.19774014	8442.2327
0.00596626	0.77509992	857.43401	378392.08	2735.9139	0.38780986	0.000881167	0.004124332	0.005451806	0.024070301	0.021664991	1.82671E-05	0.002861619	0	0.74298371	0.19794381	8257.7842
0.00605399	0.77655789	859.23411	377793.51	2737.9831	0.38699739	0.000874023	0.004111944	0.00541033	0.023978948	0.021617939	1.81786E-05	0.002861619	0	0.74298371	0.19814331	8079.6385
0.006141721	0.77799442	861.00561	377204.45	2739.998	0.38620115	0.000867063	0.004099785	0.005369883	0.023889566	0.02157151	1.80924E-05	0.002861619	0	0.74298371	0.19833877	7907.4897
0.006229451	0.77941013	862.74938	376624.61	2741.9607	0.38542057	0.000860282	0.00408785	0.005330426	0.02380209	0.021525696	1.80085E-05	0.002861619	0	0.74298371	0.19853032	7741.0514
0.006317182	0.7808056	864.46623	376053.72	2743.873	0.38465512	0.000853672	0.004076132	0.005291924	0.023716457	0.021480488	1.79268E-05	0.002861619	0	0.74298371	0.19871807	7580.0552
0.006404913	0.78218141	866.15692	375491.53	2745.7367	0.38390429	0.000847227	0.004064625	0.005254342	0.023632608	0.021435877	1.78471E-05	0.002861619	0	0.74298371	0.19890215	7424.2492
0.006492643	0.78353808	867.8222	374937.79	2747.5534	0.38316761	0.000840941	0.004053323	0.005217648	0.023550486	0.021391853	1.77695E-05	0.002861619	0	0.74298371	0.19908265	7273.3964
0.006580374	0.78487615	869.46278	374392.26	2749.3248	0.38244462	0.000834809	0.004042222	0.005181811	0.023470037	0.021348408	1.76938E-05	0.002861619	0	0.74298371	0.19925969	7127.2745
0.006668105	0.7861961	871.07935	373854.72	2751.0524	0.38173487	0.000828824	0.004031315	0.005146803	0.02339121	0.021305532	1.76199E-05	0.002861619	0	0.74298371	0.19943337	6985.6737
0.006755835	0.78749842	872.67255	373324.94	2752.7376	0.38103795	0.000822982	0.004020598	0.005112594	0.023313954	0.021263218	1.75478E-05	0.002861619	0	0.74298371	0.19960378	6848.3969
0.006931296	0.79005193	875.79133	372287.88	2755.9864	0.37968103	0.000811705	0.003999714	0.00504647	0.023163972	0.021180238	1.74086E-05	0.002861619	0	0.74298371	0.19993516	6586.0808
0.007089212	0.79229417	878.52435	371379.09	2758.7787	0.37849988	0.000801997	0.00398152	0.004989438	0.023033909	0.021107387	1.72888E-05	0.002861619	0	0.74298371	0.20022313	6363.0234
0.007247127	0.79448584	881.19068	370492.48	2761.4537	0.3773546	0.00079268	0.003963869	0.004934616	0.02290826	0.021036222	1.71738E-05	0.002861619	0	0.74298371	0.20050185	6151.3762
0.007405042	0.79662911	883.79329	369627.06	2764.0178	0.37624336	0.000783731	0.003946739	0.004881881	0.022786803	0.020966693	1.70632E-05	0.002861619	0	0.74298371	0.20077176	5950.328
0.007562957	0.79872601	886.33494	368781.9	2766.4769	0.37516445	0.00077513	0.003930106	0.004831118	0.022669331	0.020898753	1.69569E-05	0.002861619	0	0.74298371	0.20103328	5759.1428
0.007720872	0.80077844	888.81823	367956.16	2768.8367	0.37411627	0.000766858	0.003913949	0.004782222	0.022555653	0.020832358	1.68545E-05	0.002861619	0	0.74298371	0.20128678	5577.1505
0.007878787	0.80278819	891.24559	367149.01	2771.1023	0.37309734	0.000758895	0.00389825	0.004735093	0.022445588	0.020767463	1.67558E-05	0.002861619	0	0.74298371	0.20153263	5403.7398
0.008036702	0.80475692	893.61929	366359.7	2773.2785	0.37210629	0.000751227	0.003882989	0.004689641	0.02233897	0.020704025	1.66607E-05	0.002861619	0	0.74298371	0.20177116	5238.3524
0.008194617	0.80668623	895.94148	365587.53	2775.3698	0.37114183	0.000743836	0.003868149	0.00464578	0.02223564	0.020642002	1.65688E-05	0.002861619	0	0.74298371	0.2020027	5080.4767
0.008352532	0.80857758	898.21417	364831.81	2777.3803	0.37020276	0.00073671	0.003853714	0.004603431	0.022135452	0.020581353	1.64801E-05	0.002861619	0	0.74298371	0.20222753	4929.6434
0.008510447	0.81043238	900.43926	364091.92	2779.3141	0.36928794	0.000729833	0.003839666	0.00456252	0.022038267	0.020522039	1.63943E-05	0.002861619	0	0.74298371	0.20244595	4785.4212
0.008668363	0.81225196	902.61855	363367.26	2781.1748	0.36839633	0.000723195	0.003825993	0.004522977	0.021943955	0.020464022	1.63113E-05	0.002861619	0	0.74298371	0.20265822	4647.4129
0.008826278	0.81403756	904.75372	362657.27	2782.9658	0.36752694	0.000716783	0.003812679	0.004484738	0.021852395	0.020407265	1.6231E-05	0.002861619	0	0.74298371	0.20286458	4515.2521
0.008984193	0.81579037	906.84637	361961.41	2784.6904	0.36667882	0.000710586	0.003799711	0.00444774	0.021763471	0.020351732	1.61532E-05	0.002861619	0	0.74298371	0.20306528	4388.6005
0.009142108	0.81751151	908.89804	361279.19	2786.3515	0.36585112	0.000704594	0.003787077	0.004411928	0.021677075	0.020297389	1.60778E-05	0.002861619	0	0.74298371	0.20326053	4267.1449
0.009300023	0.81920205	910.91014	360610.13	2787.9522	0.36504299	0.000698798	0.003774764	0.004377248	0.021593104	0.020244202	1.60047E-05	0.002861619	0	0.74298371	0.20345055	4150.5951
