X(m)	Mach	V(m/s)	P(Pa)	T(K)	Rho(kg/m3)	H	H2	O	O2	OH	HO2	AR	H2O	Therm(1/s)
0.000127876	0.44065712	405.04902	587084.27	1944.1966	1.0005909	0.000121237	0.021205992	0.000341693	0.16856289	0.000507725	8.32561E-05	0.80655231	0.002624044	27070.213
0.000128729	0.44067889	405.07825	587072.42	1944.3047	1.0005187	0.00012579	0.021189092	0.000354652	0.16844155	0.000526934	8.5094E-05	0.80655231	0.002723696	28189.237
0.000129581	0.44070156	405.10869	587060.09	1944.4172	1.0004435	0.000130509	0.021171572	0.00036809	0.1683158	0.000546853	8.69436E-05	0.80655231	0.002827023	29353.174
0.000130434	0.44072516	405.14039	587047.24	1944.5344	1.0003653	0.000135398	0.021153412	0.000382025	0.16818546	0.000567507	8.8803E-05	0.80655231	0.002934151	30563.617
0.000131286	0.44074972	405.17339	587033.87	1944.6563	1.0002838	0.000140465	0.021134589	0.000396474	0.1680504	0.000588922	9.06701E-05	0.80655231	0.003045214	31822.192
0.000132139	0.4407753	405.20775	587019.94	1944.7832	1.000199	0.000145715	0.021115081	0.000411454	0.16791045	0.000611123	9.25429E-05	0.80655231	0.003160348	33130.556
0.000132992	0.44080192	405.24352	587005.44	1944.9154	1.0001107	0.000151154	0.021094865	0.000426986	0.16776543	0.000634138	9.44189E-05	0.80655231	0.003279691	34490.396
0.000133844	0.44082962	405.28076	586990.35	1945.0529	1.0000188	0.000156789	0.021073915	0.000443087	0.16761518	0.000657996	9.62959E-05	0.80655231	0.00340339	35903.427
0.000134697	0.44085846	405.31953	586974.64	1945.196	0.99992313	0.000162625	0.021052209	0.000459779	0.16745953	0.000682723	9.81713E-05	0.80655231	0.003531591	37371.391
0.000135549	0.44088847	405.35988	586958.28	1945.345	0.99982359	0.00016867	0.021029719	0.00047708	0.16729829	0.000708351	0.000100043	0.80655231	0.003664447	38896.053
0.000136402	0.4409197	405.40188	586941.26	1945.5	0.99972001	0.00017493	0.021006421	0.000495013	0.16713128	0.00073491	0.000101908	0.80655231	0.003802115	40479.2
0.000137255	0.44095219	405.44559	586923.55	1945.6612	0.99961225	0.000181413	0.020982287	0.000513599	0.1669583	0.00076243	0.000103763	0.80655231	0.003944755	42122.64
0.000138107	0.44098599	405.49107	586905.12	1945.829	0.99950013	0.000188126	0.02095729	0.00053286	0.16677915	0.000790943	0.000105607	0.80655231	0.004092534	43828.198
0.00013896	0.44102116	405.53839	586885.94	1946.0036	0.9993835	0.000195075	0.020931402	0.000552819	0.16659365	0.000820483	0.000107435	0.80655231	0.00424562	45597.71
0.000139812	0.44105774	405.58762	586865.98	1946.1851	0.9992622	0.000202269	0.020904593	0.000573501	0.16640157	0.000851082	0.000109246	0.80655231	0.004404187	47433.029
0.000140665	0.44109578	405.63883	586845.23	1946.3739	0.99913605	0.000209716	0.020876834	0.000594928	0.16620272	0.000882776	0.000111037	0.80655231	0.004568414	49336.013
0.000141518	0.44113535	405.69209	586823.64	1946.5703	0.99900487	0.000217423	0.020848095	0.000617127	0.16599686	0.0009156	0.000112805	0.80655231	0.004738484	51308.528
0.00014237	0.44117648	405.74748	586801.19	1946.7745	0.99886849	0.000225398	0.020818345	0.000640123	0.16578377	0.000949589	0.000114546	0.80655231	0.004914582	53352.443
0.000143223	0.44121925	405.80508	586777.85	1946.9867	0.99872672	0.00023365	0.020787551	0.000663942	0.16556324	0.000984782	0.000116259	0.80655231	0.005096902	55469.628
